iso3,country_name,year,gdp_usd,gdp_per_capita_usd
TON,Tonga,2002,182764280.828501,1759.4805324576
TON,Tonga,2003,202246591.215502,1936.04104012389
TON,Tonga,2004,230678011.42199,2195.44890047673
TON,Tonga,2005,261823805.433238,2477.72620144825
TON,Tonga,2006,292232703.306768,2750.34778600857
TON,Tonga,2007,298519623.342085,2797.06560109144
TON,Tonga,2008,344438844.333518,3218.45303993196
TON,Tonga,2009,312415028.446113,2914.23774004564
TON,Tonga,2010,366887374.989696,3416.08356601207
TON,Tonga,2011,414143828.494419,3849.99375750134
TON,Tonga,2012,471122971.305043,4384.17058724217
TON,Tonga,2013,451788498.263614,4219.24670113014
TON,Tonga,2014,440997738.014078,4136.59013792529
TON,Tonga,2015,437525514.240726,4123.90323993332
TON,Tonga,2016,420828262.317922,3987.98626206287
TON,Tonga,2017,459976850.268529,4365.92932788383
TON,Tonga,2018,493530783.00463,4675.04791274385
TON,Tonga,2019,506031238.979937,4788.83342304684
TON,Tonga,2020,506571467.895978,4792.35854741522
TON,Tonga,2021,519306352.78704,4922.80171378368
TON,Tonga,2022,556514555.400882,5298.01941509951
TON,Tonga,2023,591139749.44287,5651.59373063157
TON,Tonga,2024,,
TUR,Turkiye,1992,159104772991.851,2743.65320297936
TUR,Turkiye,1993,180415757851.616,3057.93737480422
TUR,Turkiye,1994,130650447499.071,2176.2801813809
TUR,Turkiye,1995,234699627004.035,3845.98997887841
TUR,Turkiye,1996,250366965174.129,4041.36210281686
TUR,Turkiye,1997,263817553748.395,4197.37636165642
TUR,Turkiye,1998,276035372654.608,4331.02761275037
TUR,Turkiye,1999,256673939247.773,3973.77763854116
TUR,Turkiye,2000,274748463178.502,4199.3798635759
TUR,Turkiye,2001,202195080239.036,3052.2256706793
TUR,Turkiye,2002,240778008473.845,3591.08628982587
TUR,Turkiye,2003,315392899922.379,4649.63668068586
TUR,Turkiye,2004,410156784495.948,5979.6054216148
TUR,Turkiye,2005,508314210212.544,7331.85429430255
TUR,Turkiye,2006,559668118237.002,7990.08251407245
TUR,Turkiye,2007,685228481017.03,9766.91734545294
TUR,Turkiye,2008,775415944332.866,10913.4079047769
TUR,Turkiye,2009,653894449921.288,9076.92472236977
TUR,Turkiye,2010,782545664268.333,10698.9699409757
TUR,Turkiye,2011,844192507380.795,11373.6355760885
TUR,Turkiye,2012,885327622479.052,11776.7593362033
TUR,Turkiye,2013,962167643588.925,12635.5570016068
TUR,Turkiye,2014,942343431928.654,12209.3862327674
TUR,Turkiye,2015,865460050683.656,11064.6494504662
TUR,Turkiye,2016,870818016909.84,10984.3643169061
TUR,Turkiye,2017,863874522365.276,10756.3877677883
TUR,Turkiye,2018,788356985773.667,9684.11819884721
TUR,Turkiye,2019,775853144222.613,9395.23378001368
TUR,Turkiye,2020,733628247119.077,8798.11791709313
TUR,Turkiye,2021,839938668172.134,9981.76398411336
TUR,Turkiye,2022,926097476913.818,10897.8397861365
TUR,Turkiye,2023,1141242864657.45,13375.0947282864
TUR,Turkiye,2024,1359123768774.12,15892.7157287241
UKR,Ukraine,1992,73945908383.7046,1413.24011230469
UKR,Ukraine,1993,65648559903.0571,1254.02868652344
UKR,Ukraine,1994,52549580264.8064,1009.09405517578
UKR,Ukraine,1995,48213856468.5718,933.191772460938
UKR,Ukraine,1996,44558831005.0621,869.846069335938
UKR,Ukraine,1997,50151531591.7317,987.489807128906
UKR,Ukraine,1998,41882523345.1804,831.336791992188
UKR,Ukraine,1999,31580639553.8298,631.910461425781
UKR,Ukraine,2000,32375083934.8241,653.294311523438
UKR,Ukraine,2001,39309580983.2282,800.49072265625
UKR,Ukraine,2002,43956163612.0433,903.011901855469
UKR,Ukraine,2003,52010355753.0461,1076.48156738281
UKR,Ukraine,2004,67220154164.3166,1401.01806640625
UKR,Ukraine,2005,89238865118.5263,1875.33508300781
UKR,Ukraine,2006,111884752475.248,2366.494140625
UKR,Ukraine,2007,148733861386.139,3160.32763671875
UKR,Ukraine,2008,188110390659.515,4017.806640625
UKR,Ukraine,2009,121552153444.124,2607.08764648438
UKR,Ukraine,2010,141209170427.233,3039.63232421875
UKR,Ukraine,2011,169333835201.554,3656.69799804688
UKR,Ukraine,2012,182591753827.949,3951.34228515625
UKR,Ukraine,2013,190498811460.028,4129.89697265625
UKR,Ukraine,2014,133503871861.723,3054.908203125
UKR,Ukraine,2015,91030967789.0717,2094.47387695313
UKR,Ukraine,2016,93355869403.9223,2158.46118164063
UKR,Ukraine,2017,112090505081.739,2604.28759765625
UKR,Ukraine,2018,130891088293.55,3059.0517578125
UKR,Ukraine,2019,153883047509.577,3619.86157226563
UKR,Ukraine,2020,156617722013.342,3709.76928710938
UKR,Ukraine,2021,199765859570.935,4775.94580078125
UKR,Ukraine,2022,161989520721.19,4199.6708984375
UKR,Ukraine,2023,181221517868.744,5139.59814453125
UKR,Ukraine,2024,190741262414.705,5389.47314453125
URY,Uruguay,1992,12878148790.7348,4101.71054155291
URY,Uruguay,1993,15002136971.1745,4753.00924682647
URY,Uruguay,1994,17474588895.8918,5507.56481300056
URY,Uruguay,1995,19297663096.5506,6050.48632253644
URY,Uruguay,1996,20515458113.5857,6398.43575184095
URY,Uruguay,1997,23969739233.8966,7436.29342620682
URY,Uruguay,1998,25385886977.5228,7836.89183322307
URY,Uruguay,1999,23983945190.6202,7370.56995453931
URY,Uruguay,2000,22823270892.1094,6987.70098766257
URY,Uruguay,2001,20898761742.2386,6382.76104740859
URY,Uruguay,2002,13606515722.5864,4149.76140312687
URY,Uruguay,2003,12045638351.8507,3671.12329256883
URY,Uruguay,2004,13686329890.1191,4168.66065438387
URY,Uruguay,2005,17362857683.8545,5284.25677987129
URY,Uruguay,2006,19741420739.8901,6001.33294783172
URY,Uruguay,2007,23797773024.3992,7222.05403645877
URY,Uruguay,2008,31119602538.8322,9423.96562595893
URY,Uruguay,2009,32708319077.5179,9881.39573127081
URY,Uruguay,2010,41950361211.9581,12641.0576849008
URY,Uruguay,2011,50342406067.0777,15132.2675725587
URY,Uruguay,2012,54232266358.7811,16259.5940814256
URY,Uruguay,2013,61337621933.7857,18335.2594772322
URY,Uruguay,2014,61496186973.902,18322.4276767157
URY,Uruguay,2015,57680327998.6689,17125.9016800298
URY,Uruguay,2016,57480787465.2716,17009.7584207276
URY,Uruguay,2017,65005997963.4822,19184.6502617082
URY,Uruguay,2018,65344577415.7535,19249.9404677501
URY,Uruguay,2019,62222313618.8454,18315.7316980028
URY,Uruguay,2020,53559359261.826,15757.5355995779
URY,Uruguay,2021,60739084240.8633,17881.818721099
URY,Uruguay,2022,70594110920.0358,20818.6146091144
URY,Uruguay,2023,77991666837.7382,23019.4221560046
URY,Uruguay,2024,80961511073.5797,23906.5133029408
USA,United States,1992,6520327000000.0,25418.9907763319
USA,United States,1993,6858559000000.0,26387.2937338171
USA,United States,1994,7287236000000.0,27694.853416234
USA,United States,1995,7639749000000.0,28690.8757013347
USA,United States,1996,8073122000000.0,29967.7127181749
USA,United States,1997,8577554457000.0,31459.1389804773
USA,United States,1998,9062818202000.0,32853.6769523009
USA,United States,1999,9631174489000.0,34515.3902272076
USA,United States,2000,10250947997000.0,36329.9560727102
USA,United States,2001,10581929774000.0,37133.623113437
USA,United States,2002,10929112955000.0,37997.7596573051
USA,United States,2003,11456442041000.0,39490.2749557007
USA,United States,2004,12217193198000.0,41724.6316287624
USA,United States,2005,13039199193000.0,44123.4070679055
USA,United States,2006,13815586948000.0,46302.0008800056
USA,United States,2007,14474226905000.0,48050.2237771135
USA,United States,2008,14769857911000.0,48570.0459804586
USA,United States,2009,14478064934000.0,47194.9433547336
USA,United States,2010,15048964444000.0,48642.6100179312
USA,United States,2011,15599728123000.0,50024.868799398
USA,United States,2012,16253972230000.0,51708.4011556577
USA,United States,2013,16843190993000.0,53179.0127634561
USA,United States,2014,17550680174000.0,54973.4207515712
USA,United States,2015,18206020741000.0,56572.9188996063
USA,United States,2016,18695110842000.0,57638.1018367192
USA,United States,2017,19477336549000.0,59635.0984397965
USA,United States,2018,20533057312000.0,62499.8744390068
USA,United States,2019,21380976119000.0,64746.4506778863
USA,United States,2020,21060473613000.0,63515.9491807833
USA,United States,2021,23315080560000.0,70205.050916026
USA,United States,2022,25604848907611.0,76657.2488844403
USA,United States,2023,27292170793214.4,81032.262117545
USA,United States,2024,28750956130731.2,84534.0407841548
UZB,Uzbekistan,1992,12953801760.2414,602.920525827048
UZB,Uzbekistan,1993,13099920055.9608,595.777099596612
UZB,Uzbekistan,1994,12899074922.38,574.229079896619
UZB,Uzbekistan,1995,13350461264.9969,582.54213674034
UZB,Uzbekistan,1996,13948892215.5689,597.33228695111
UZB,Uzbekistan,1997,14744603773.5849,620.59129581366
UZB,Uzbekistan,1998,14988971210.8383,621.048904301242
UZB,Uzbekistan,1999,17078465982.0282,697.763539790812
UZB,Uzbekistan,2000,13760513969.314,555.149231099186
UZB,Uzbekistan,2001,11401421329.1974,454.415812256778
UZB,Uzbekistan,2002,9687788512.80184,381.409296889283
UZB,Uzbekistan,2003,10134453435.4603,394.164028897235
UZB,Uzbekistan,2004,12030023547.8807,462.171492867885
UZB,Uzbekistan,2005,14307509838.8053,542.835808692209
UZB,Uzbekistan,2006,17330833852.919,649.118167003925
UZB,Uzbekistan,2007,22311393927.8817,824.028192334768
UZB,Uzbekistan,2008,29549438883.8338,1074.72928796701
UZB,Uzbekistan,2009,33689223673.2577,1205.7993547038
UZB,Uzbekistan,2010,49765676402.4495,1753.20730243278
UZB,Uzbekistan,2011,60178909297.208,2087.86386135694
UZB,Uzbekistan,2012,67517349212.0609,2307.34649117185
UZB,Uzbekistan,2013,73180037914.9104,2461.97947403595
UZB,Uzbekistan,2014,80845385809.4529,2674.9628382103
UZB,Uzbekistan,2015,86196264755.3105,2803.19018021751
UZB,Uzbekistan,2016,86138288644.171,2753.37951427589
UZB,Uzbekistan,2017,69703222282.7278,2190.60411562888
UZB,Uzbekistan,2018,58695899092.1083,1813.08530813664
UZB,Uzbekistan,2019,67293639798.3996,2041.38480729431
UZB,Uzbekistan,2020,66443265418.3086,1978.28051860763
UZB,Uzbekistan,2021,77340060003.0347,2258.51964119278
UZB,Uzbekistan,2022,90095926567.4359,2578.66689394219
UZB,Uzbekistan,2023,102641879248.764,2878.96879292451
UZB,Uzbekistan,2024,114965293466.611,3161.70010632875
VEN,"Venezuela, RB",1992,60416519620.0849,2907.30334439434
VEN,"Venezuela, RB",1993,60037460783.1941,2824.69144366441
VEN,"Venezuela, RB",1994,58418666666.6667,2688.98325145295
VEN,"Venezuela, RB",1995,77389487770.0883,3486.98350635919
VEN,"Venezuela, RB",1996,70543211119.099,3112.825848106
VEN,"Venezuela, RB",1997,85837678559.8324,3710.82688355096
VEN,"Venezuela, RB",1998,91336763255.0597,3869.98258848894
VEN,"Venezuela, RB",1999,97972842461.5131,4070.90619189484
VEN,"Venezuela, RB",2000,117146466002.661,4776.2816763938
VEN,"Venezuela, RB",2001,122911036746.729,4920.39313600453
VEN,"Venezuela, RB",2002,92893587733.6549,3652.09896501865
VEN,"Venezuela, RB",2003,83620628582.1082,3229.50557082079
VEN,"Venezuela, RB",2004,112451400424.964,4269.08970872392
VEN,"Venezuela, RB",2005,145513489651.872,5432.4854184654
VEN,"Venezuela, RB",2006,183477522123.894,6739.38065342218
VEN,"Venezuela, RB",2007,230364012575.687,8331.62096991844
VEN,"Venezuela, RB",2008,315953388510.678,11262.4514256759
VEN,"Venezuela, RB",2009,329787628928.472,11596.6021921731
VEN,"Venezuela, RB",2010,393192354510.653,13646.3046622664
VEN,"Venezuela, RB",2011,316482190800.364,10843.9229703167
VEN,"Venezuela, RB",2012,372592062768.06,12607.2361246243
VEN,"Venezuela, RB",2013,258930655486.37,8656.35669723668
VEN,"Venezuela, RB",2014,214689614732.719,7096.22047105512
VEN,"Venezuela, RB",2015,125449241571.391,4103.1384987005
VEN,"Venezuela, RB",2016,112915034262.314,3670.15737848208
VEN,"Venezuela, RB",2017,115883275162.586,3791.33160682077
VEN,"Venezuela, RB",2018,102021093964.682,3422.65467014854
VEN,"Venezuela, RB",2019,73014084091.3,2523.11275230667
VEN,"Venezuela, RB",2020,42838020721.1995,1506.0436210041
VEN,"Venezuela, RB",2021,56614976854.5499,2004.93397949792
VEN,"Venezuela, RB",2022,89013255584.7499,3155.04207099687
VEN,"Venezuela, RB",2023,102376526555.948,3617.43594578269
VEN,"Venezuela, RB",2024,119802963257.783,4217.59102643391
VIR,Virgin Islands (U.S.),1992,,
VIR,Virgin Islands (U.S.),1993,,
VIR,Virgin Islands (U.S.),1994,,
VIR,Virgin Islands (U.S.),1995,,
VIR,Virgin Islands (U.S.),1996,,
VIR,Virgin Islands (U.S.),1997,,
VIR,Virgin Islands (U.S.),1998,,
VIR,Virgin Islands (U.S.),1999,,
VIR,Virgin Islands (U.S.),2000,,
VIR,Virgin Islands (U.S.),2001,,
VIR,Virgin Islands (U.S.),2002,3262000000.0,30062.0225050457
VIR,Virgin Islands (U.S.),2003,3443000000.0,31731.2566241187
VIR,Virgin Islands (U.S.),2004,3797000000.0,35006.3614404514
VIR,Virgin Islands (U.S.),2005,4428000000.0,40828.7460927775
VIR,Virgin Islands (U.S.),2006,4484000000.0,41377.1466009652
VIR,Virgin Islands (U.S.),2007,4784000000.0,44158.5054044325
VIR,Virgin Islands (U.S.),2008,4244000000.0,39152.3750657306
VIR,Virgin Islands (U.S.),2009,4201000000.0,38753.1825393897
VIR,Virgin Islands (U.S.),2010,4324000000.0,39905.1284180994
VIR,Virgin Islands (U.S.),2011,4223000000.0,38997.1373164651
VIR,Virgin Islands (U.S.),2012,4089000000.0,37795.3192590675
VIR,Virgin Islands (U.S.),2013,3738000000.0,34597.9766940328
VIR,Virgin Islands (U.S.),2014,3565000000.0,33045.3643795999
VIR,Virgin Islands (U.S.),2015,3663000000.0,34007.3529411765
VIR,Virgin Islands (U.S.),2016,3798000000.0,35324.9748874586
VIR,Virgin Islands (U.S.),2017,3794000000.0,35365.0693039774
VIR,Virgin Islands (U.S.),2018,3923000000.0,36663.2087550584
VIR,Virgin Islands (U.S.),2019,4121000000.0,38633.5298915336
VIR,Virgin Islands (U.S.),2020,4229000000.0,39787.3741650202
VIR,Virgin Islands (U.S.),2021,4507000000.0,42571.0777368471
VIR,Virgin Islands (U.S.),2022,4672000000.0,44320.909185774
VIR,Virgin Islands (U.S.),2023,,
VIR,Virgin Islands (U.S.),2024,,
ZAF,South Africa,1992,146956150986.636,3462.39400202835
ZAF,South Africa,1993,147194747565.75,3399.64009566241
ZAF,South Africa,1994,153512712381.836,3488.59711541763
ZAF,South Africa,1995,171735933897.331,3855.6340871567
ZAF,South Africa,1996,163234925380.563,3617.55336002932
ZAF,South Africa,1997,168978057327.73,3700.23554789867
ZAF,South Africa,1998,152982984557.233,3309.60933087472
ZAF,South Africa,1999,151516957078.536,3242.36830483958
ZAF,South Africa,2000,151752757215.309,3217.84693448467
ZAF,South Africa,2001,135429905922.526,2847.15191945908
ZAF,South Africa,2002,129087556612.449,2688.23676032806
ZAF,South Africa,2003,197018965308.697,4062.21755993786
ZAF,South Africa,2004,255806908594.573,5221.46333731721
ZAF,South Africa,2005,288867217196.534,5836.87663325127
ZAF,South Africa,2006,303858675363.643,6077.38293388876
ZAF,South Africa,2007,333077117253.684,6591.85535960564
ZAF,South Africa,2008,316131258616.309,6184.75474328399
ZAF,South Africa,2009,329754060647.129,6374.70560042992
ZAF,South Africa,2010,417363822801.713,7973.47195771517
ZAF,South Africa,2011,458199494830.834,8646.05571071635
ZAF,South Africa,2012,434400545085.811,8076.97678479741
ZAF,South Africa,2013,400886013595.573,7331.65467384919
ZAF,South Africa,2014,381198869776.106,6856.73137092522
ZAF,South Africa,2015,346709790458.563,6112.27382485974
ZAF,South Africa,2016,323585509674.481,5651.20585165749
ZAF,South Africa,2017,381448814653.456,6618.33508255701
ZAF,South Africa,2018,405260723892.517,6914.1780318076
ZAF,South Africa,2019,389330032224.269,6533.71121032856
ZAF,South Africa,2020,337974655408.055,5580.60383075189
ZAF,South Africa,2021,419986284375.368,6828.75624590017
ZAF,South Africa,2022,407596043067.885,6534.24867783397
ZAF,South Africa,2023,381440724491.232,6034.27208964673
ZAF,South Africa,2024,401144998373.585,6267.186814093
